dal_km,al_km,descrizione,tipo_lavoro,importo_lav_principali,importo_lav_totale,data_consegna_impresa,avanzamento_lavori,ultimazione,sospesa,impresa,id,regione,strada,CUP
13,21,Lavori di Manutenzione straordinaria per la riqualificazione delle barriere di sicurezza  in tratti saltuari  lungo la SS 575 ``di Troina`` tra i km 13+000 e 21+000 e tra il km 25+000 al km 32+000,Lavori di manutenzione straordinaria.,66433.85,68953.85,21/05/2018,100,19/06/2018,,I.C.E.S. S.R.L.,14806,SICILIA,SS575,
0,82.571,Lavori di sistemazione della pavimentazione lungo la SS. 624 in tratti saltuari tra i km 0+000 e 82+571,Lavori di manutenzione straordinaria.,579171,619171,04/06/2018,0,23/10/2018,,CEC - CONSORZIO STABILE EUROPEO COS ORI - SOCIETA` CONSORTILE A R.L.,14844,SICILIA,SS624,
0,27800,Interventi di riparazione degli impalcati del viadotto Salso lungo la SS. 626 dir.,Lavori di manutenzione straordinaria.,3140151.41,3453581.4,06/07/2015,99.96,15/06/2017,,SIBAR S.R.L. - SOCIETA` IMPIANTI BARRIERE E RECINZIONI,14830,SICILIA,SS626dir,
0,11,Lavori di manutenzione straordinaria della pavimentazione stradale lungo la ss. 626 dir dal km 0+000 al km 11+000 per la riapertura al transito.,Lavori di manutenzione straordinaria.,468295.35,473670.35,08/08/2017,100,01/03/2018,,STRADE 2010 S.R.L.,14846,SICILIA,SS626dir,
0,0,"SS 626 DIR - LOTTO 7?
LAVORI DI MANUTENZIONE STRAORDINARIA DEL LOTTO 7?",Lavori straordinari per nuove costruzioni.,7687318.2,9042318.32,07/03/2017,37.76,06/03/2019,,ATI VIASTRADA S.A.S. - SAFITAL S.R.,14856,SICILIA,SS626dir,
0,2.75,SS 626 DIR - Lotto 8? - 2? stralcio |LAVORI DI COMPLETAMENTO DEL TRATTO COMPRESO TRA LA CONTRADA CIPOLLA E LA SSV CALTANISETTA-GELA DELL`ESTESA DI KM 2+675.05,Lavori straordinari per nuove costruzioni.,6377687.61,7141287.24,10/02/2016,55.47,17/12/2017,,SIKELIA COSTRUZIONI SPA,14995,SICILIA,SS626dir,
16.806,17.627,Lavori di riparazione degli impalcati dei Viadotti Croce Ministeri e Ciuffo d`Oro della SS. 626 dir,Lavori di manutenzione straordinaria.,2096511.96,2416713.77,10/02/2016,98.45,30/12/2016,,MIT COSTRUTTORI S.R.L.,14831,SICILIA,SS626dir,
44,72.2,AGRIGENTO - CALTANISSETTA - A19. TRATTO DAL KM. 44 AL KM. 74+300,Lavori straordinari per nuove costruzioni.,815599054.3,866684148.17,01/10/2012,82.86,31/12/2018,,EMPEDOCLE 2 S.C.P.A.,14855,SICILIA,SS640,
0,0,Lavori di manutenzione straordinaria. per il ripristino di impianti di illuminazione e tecnologici mediante l`utilizzo di cavi in alluminio. a seguito dei ripetuti furti dei cavi in rame ad opera di ignoti. degli svincoli della RA15 ``Tangenziale di Catania`` compresi tra il km 0+000 ed il km 25+000  e degli svincoli della A18/Dir compresi tra il km 0+000  ed il km 3+700.,Lavori di manutenzione straordinaria.,855686.56,890286.56,12/09/2017,97.6,09/04/2018,,ATI DI BELLA COSTR. S.R.L. - ALMAR ELETTROTECNICA S.R.L.,14801,SICILIA,VARIE,
0,0,Lavori di manutenzione straordinaria per il risanamento della sovrastruttura stradale in tratti saltuari della SS 121 e della SS 284.,Lavori di manutenzione straordinaria.,249852,256762,09/07/2018,0,17/08/2018,,CONSORZIO STABILE INFRA.TECH S.C.A.R.L.,14807,SICILIA,VARIE,
0,0,Lavori di Manutenzione Straordinaria per il ripristino del piano viabiledal km 56+000 al Km 73+000 e dal Km 0+000 al km 9+000 dal Km 30+000 al Km 44+520 in t.s. rispettivamente della SS 192 ``della Valle del Dittaino`` e della SS284 ``Occidentale Etenea`` in t.s..,Lavori di manutenzione straordinaria.,479159.23,484159.23,23/02/2017,100,23/05/2017,,ATI AVENI S.R.L. - TECNO SUD DI CONTI CARMELO,14809,SICILIA,VARIE,
0,0,Lavori di manutenzione straordinaria per il ripristino della pavimentazione stradale ammalorata in t.s. della S.S. 113 dal km 79+250 al km 125+000 e della S.S. 289 dal km 0+000 al km 52+530,Lavori di manutenzione straordinaria.,606514.27,649889.27,13/11/2017,99.18,13/01/2018,,CONSORZIO STABILE INFRA.TECH S.C.A.R.L.,14823,SICILIA,VARIE,
0,0,Lavori di riqualifica mediante messa in sicurezza della sovrastruttura stradale. delle opere idrauliche e delle barriere di sicurezza della SS 113 dal km 206+000 al km 220+000 e dal km 224+800 al km 230+000 e della SS 120 dal km 0+000 al km 32+000.,Lavori di manutenzione straordinaria.,1815673.6,1851777.73,10/07/2017,100,15/05/2018,,ATI  EDILMESAM S.R.L. - MANNO ANGEL,14829,SICILIA,VARIE,
0,0,Lavori di M.S. di opere d`arte e di sistemazione delle opere idrauliche in t.s. della S.S. 113 tra i km 225+000 al 309+000 E della S.S. 186 tra i km 11+000 e 29+000 e la S.S. 624 tra i km 0+000 al 82+000 e la SS 120  tra il km 0+000 e 97+000 .,Lavori di manutenzione straordinaria.,347927.71,381461.04,16/04/2018,51.01,13/08/2018,,S.IL.CO. S.R.L.,14834,SICILIA,VARIE,
0,0,Lavori di manutenzione programmata della segnaletica verticale in tratti saltuari lungo le strade statali di competenza del Centro di Manutenzione ``A``. ``B`` ed ``C``.,Lavori di manutenzione straordinaria.,1454985,1485585,29/05/2018,0,24/11/2018,,VIS MOBILITY S.R.L.,14840,SICILIA,VARIE,
0,0,Lavori di manutenzione programmata del piano viabile e della relativa segnaletica orizzontale in t.s delle strade statali di competenza del CMB,Lavori di manutenzione straordinaria.,2712715.1,2779153.95,04/06/2018,0,02/11/2019,,CEC - CONSORZIO STABILE EUROPEO COS ORI - SOCIETA` CONSORTILE A R.L.,14843,SICILIA,VARIE,
0,0,Lavori di manutenzione delle sovrastrutture stradali compreso l`impianto della segnaletica orizzontale in tratti saltuari lungo le SS. n? 117. 117 bis. 121. 122. 190. 191. 290. 560. 561. 626. 626dir. 117ter e 640dir e 640. di competenza del C.M.``C``. (3? stralcio),Lavori di manutenzione straordinaria.,413284.64,439659.64,12/04/2018,99.76,21/06/2018,,CEC - CONSORZIO STABILE EUROPEO COS ORI - SOCIETA` CONSORTILE A R.L.,14847,SICILIA,VARIE,
0,0,Lavori di distese generali previa risagomatura del piano viabile lungo le SS.SS. n. 188 ``Centro Occidentale Sicula``. n. 119 ``di Gibellina``. n. 115 ``Sud Occidentale Sicula`` di competenza del CM ``D``.,Lavori di manutenzione straordinaria.,533637.25,549012.25,05/04/2018,100,27/06/2018,,CEC - CONSORZIO STABILE EUROPEO COS ORI - SOCIETA` CONSORTILE A R.L.,14848,SICILIA,VARIE,
0,0,Lavori di manutenzione delle sovrastrutture stradali compreso l`impianto della segnaletica orizzontale in tratti saltuari dal km 138+000 al km 185+500 della SS 115 ``Sud Occidentale Sicula`` e dal km 0+000 al km 0+650 della SS 115 ter. di competenza del Centro Manutentorio ``E``.,Lavori di manutenzione straordinaria.,1000202.1,1023682.3,05/04/2018,0,23/10/2018,,CEC - CONSORZIO STABILE EUROPEO COS ORI - SOCIETA` CONSORTILE A R.L.,14850,SICILIA,VARIE,
0,0,Lavori di manutenzione programmata della segnaletica verticale in tratti saltuari lungo le strade statali di competenza del Centro di Manutenzione ``D`` ed ``E``.,Lavori di manutenzione straordinaria.,1159782.5,1185382.5,29/05/2018,0,24/11/2018,,VIS MOBILITY S.R.L.,14852,SICILIA,VARIE,
0,56.36,R.A. 3 e  S.S. 674 - Lavori di manutenzione straordinaria per il risanamento della sovrastruttura stradale con realizzazione di tappeto d`usura di tipo drenante in tratti saltuari in entrambe le carreggiate.,Lavori di manutenzione straordinaria.,2940943.03,3014834.94,21/06/2018,0,14/10/2018,,ATI CONS.STAB.TOSCANO-VARIA COSTRUZ SSINELLI SRL-MENCONI SRL- DI GABBIA,14711,TOSCANA,RA03,
27.31,56.36,R.A. 3 - Lavori di innalzamento sicurezza dell`arteria stradale dal Km. 27+310 al 56+360 mediante riqualificazione o integrazione delle opere d`arte. delle opere idrauliche in cemento armato. di sostegno del corpo stradale e complementari.,Lavori di manutenzione straordinaria.,3624602,3811558.52,16/09/2015,93.56,07/02/2017,,A.T.I.  AV.POZZOLINI LORENZO S.R.L. MENCONI S.R.L.-I.C.E.S. S.R.L.,14706,TOSCANA,RA03,
3.219,91.45,S.S. 12 - Lavori di innalzamento del livello di sicurezza dell`arteria stradale dal Km. 3+219 al Km. 91+450 mediante riqualificazione e integrazione delle opere d`arte. opere idrauliche in cemento armato. di sostegno del corpo stradale e complementari .,Lavori di manutenzione straordinaria.,351969.78,370234.54,04/09/2017,98.8,21/07/2018,,LAVORITALIA S.R.L. UNIPERSONALE,14707,TOSCANA,SS12,
229.316,229.316,S.S. 1 - Lavori di adeguamento degli impianti tecnologici della galleria di ``Poggio Fornello`` ubicata al Km. 229+316 nel Comune di Follonica (GR). ai sensi del D.L. n? 264 del 05.10.2006 in materia di sicurezza per gallerie della rete stradale trans europea,Lavori di manutenzione straordinaria.,1218182.14,1247242.11,31/10/2017,55.02,28/05/2018,,GEMMO S.P.A.,14708,TOSCANA,SS1,
325.8,325.8,S.S. 1 - Lavori di consolidamento del ponte al km 325+800 e contestuale ripristino del piano altimetrico ,Lavori di manutenzione straordinaria.,1397342.82,1643942.17,17/09/2015,92.52,12/06/2016,,A.T.I. C.L.C.-SOC.COOPERATIVA-MORET WALTER S.R.L.,14704,TOSCANA,SS1,
343.469,345.031,S.S. 1 ? Aurelia? ? Lavoro straordinario - Lavori di sistemazione del tratto stradale compreso tra il km 343+469 ed il km 345+031 interessato dagli eventi alluvionali nel mese di dicembre 2009 e di realizzazione di nuova intersezione stradale con l?autostrada A11in localita Migliarino Pisano (PI) - Lotto 2? lungo la S.S. 1 ? Aurelia.,Lavori straordinari per nuove costruzioni.,2855119.7,2971012.91,17/02/2016,97.3,25/09/2017,,CO.GE.STRA S.R.L.,14719,TOSCANA,SS1,
30.04,41.6,S.S. 223 - LAVORI DI ADEGUAMENTO A 4 CORSIE TRA I  KM 30+040 E I KM 41+600 - TRATTO 1? GROSSETO - SIENA LOTTI 5? - 6? - 7? - 8?,Lavori straordinari per nuove costruzioni.,206735458.06,220481514.36,11/04/2013,99.44,04/09/2018,,ATI ADANTI SPA-INTERCANTIERI SPA (ACCIONA-G.P. INGEGNERIA),14718,TOSCANA,SS223,
133.685,148.981,S.S. 3 Bis - Lavori di ripristino e rafforzamento delle solette. adeguamento delle barriere del viadotto Lago tra il km. 146+554 ed il km. 146+982.,Lavori straordinari per nuove costruzioni.,7104969.47,19977316.71,29/03/2018,38.59,01/11/2018,,A.T.I. M.G.A. ITALIA SRL - D.L.T. COSTRUZIONI SRL,14715,TOSCANA,SS3bis,
133.685,148.981,S.S. 3 Bis - Lavori di ripristino e rafforzamento delle solette. adeguamento delle barriere del viadotto Lago tra il km. 146+554 ed il km. 146+982.,Lavori straordinari per nuove costruzioni.,0,2565653.41,29/03/2018,38.59,01/11/2018,,A.T.I. M.G.A. ITALIA SRL - D.L.T. COSTRUZIONI SRL,14716,TOSCANA,SS3bis,
133.685,148.981,S.S. 3 Bis - Lavori di ripristino e rafforzamento delle solette. adeguamento delle barriere del viadotto Lago tra il km. 146+554 ed il km. 146+982.,Lavori straordinari per nuove costruzioni.,0,1782053.91,29/03/2018,38.59,01/11/2018,,A.T.I. M.G.A. ITALIA SRL - D.L.T. COSTRUZIONI SRL,14717,TOSCANA,SS3bis,
133.755,162.698,S.S. 3 Bis - Lavori di risanamento e rafforzamento della pavimentazione stradale gravemente ammalorata e deformata degli svincoli ed in tratti saltuari dell`asse principale in entrambe le carreggiate stradali.,Lavori di manutenzione straordinaria.,1247456.98,1314981.76,02/05/2018,33.44,28/10/2018,,ATI BINDI SPA - NICCHINIELLO SPA - PROCELLI COSTRUZ. SRL,14714,TOSCANA,SS3bis,
160.35,161.905,S.S. 3 Bis (E/45) - Lavori relativi al rifacimento degli appoggi. ripristino delle testate di soletta nonche dei giunti di dilatazione del Viadotto Tevere IV compreso tra i Km. 160+350 e 161+905 in entrambe le carreggiate.,Lavori di manutenzione straordinaria.,15573014.37,18581432.51,26/03/2018,0,07/02/,,FIP INDUSTRIALE  S.P.A.,14705,TOSCANA,SS3bis,
108,128,S.S. 67 - Lavori di manutenzione straordinaria per il risanamento della sovrastruttura stradale in tratti saltuari tra il km 108+000 e il km 128+000.,Lavori di manutenzione straordinaria.,199750.33,211193.18,13/07/2018,42.15,15/08/2018,,ATI BRAMERINI FRANCESCO & FIGLI - IMPRESA EDILE F.LLI MASSAI SRL - MENCONI SRL -FRASSINELLI SRL- DI GABBIA-VARIA COSTR.-SEG.MA,14712,TOSCANA,SS67,
3.4,5.4,S.S. 715 - Lavori di manutenzione straordinaria finalizzati al consolidamento del corpo stradale tra il Km. 3+400 e 5+400 nonche il ripristino della regimazione idraulica delle acque di superficie.,Lavori di manutenzione straordinaria.,232409.2,262964.76,14/06/2017,5.17,11/10/2017,,AP COSTRUZIONI S.R.L.,14710,TOSCANA,SS715,
0,0,RA 3 - RA 6 - SS 73 VAR - SS 223 - SS 674 - SS 680 - SS 715 Lavori di manutenzione straordinaria per il miglioramento delle condizioni di sicurezza mediante l`installazione di dispositivi amovibili per chiusura varchi ed attenuatori d`urto redirettivi in corrispondenza delle uscite degli svincoli. ,Lavori di manutenzione straordinaria.,2442320,2507875.56,22/11/2016,98.46,28/03/2018,,ODOS CONSORZIO STABILE,14709,TOSCANA,VARIE,
0,0,S.S. 1. 12 Rad.. 64. 67. 73 e R.A. 3 - Lavori di sistemazione su strada delle barriere di sicurezza.,Lavori di manutenzione straordinaria.,285283.71,846394.81,07/11/2017,69.23,07/08/2018,,S.B.S. S.R.L.,14713,TOSCANA,VARIE,
0.75,10.775,S.S.3bis ``Tiberina`` S.G.C. E45 - Lavori di risanamento profondo del corpo stradale dal km 0+750 al km 10+775 in carreggiata Nord.,Lavori di manutenzione straordinaria.,3407698.99,3501073.99,28/05/2018,22.26,07/10/2018,,ATI SPINELLI MANNOCCHI-GMP-PAV.I-BI ORTANA ASFALIT SRL-COGIFE-ASFALTERN,14877,UMBRIA,SS3bis,
10.775,20.573,S.S.3bis ``Tiberina`` S.G.C. E45 - Lavori di risanamento profondo del corpo stradale dal km 10+775 al km 20+573 in carreggiata Nord.,Lavori di manutenzione straordinaria.,3407698.99,3501073.99,18/06/2018,14.16,16/10/2018,,ATI SPINELLI MANNOCCHI-GMP-PAV.I-BI ORTANA ASFALIT SRL-COGIFE-ASFALTERN,14878,UMBRIA,SS3bis,
32.9,37.7,S.S.3bisE45 - Lavori di risanamento profondo del corpo stradale dal km 32+900 al km 37+700.,Lavori di manutenzione straordinaria.,2952061.42,3045436.42,04/07/2018,0,14/10/2018,,RTI TECNOSTRADE SRL -PAOLACCI SRL,14876,UMBRIA,SS3bis,
41.8,47,S.S.3bis ``Tiberina`` S.G.C.E45 - Lavori di risanamento profondo del corpo stradale dal km 41+800 al km 47+000.,Lavori di manutenzione straordinaria.,3226179.33,3316179.33,02/07/2018,0,30/10/2018,,ATI SPIENLLI MANNOCCHI-GMP SPA-PAV. TROVATI SRL-PELLICCIA SCAVI-COGIFE-,14881,UMBRIA,SS3bis,
101.15,106.6,S.S.3bis ``Tiberina`` S.G.C.E45 - Lavori di risanamento profondo del corpo stradale dal km 101+150 al km 106+600.,Lavori di manutenzione straordinaria.,2012529.96,2081129.96,28/05/2018,55.19,11/08/2018,,ATI SPIENLLI MANNOCCHI-GMP SPA-PAV. TROVATI SRL-PELLICCIA SCAVI-COGIFE-,14880,UMBRIA,SS3bis,
116,124.2,S.S.3bis ``Tiberina`` S.G.C.E45 - Lavori di risanamento profondo del corpo stradale dal km 116+000 al km 124+200.,Lavori di manutenzione straordinaria.,3128143.01,3221518.01,11/06/2018,39.68,29/09/2018,,ATI SPIENLLI MANNOCCHI-GMP SPA-PAV. TROVATI SRL-PELLICCIA SCAVI-COGIFE-,14879,UMBRIA,SS3bis,
15.4,15.5,S.S.685 ``Tre Valli Umbre`` - Lavori urgenti di ripristino del corpo stradale in corrispondenza del km 15+400 danneggiato a seguito dell`evento sismico del 30.10.2016.,Lavori di manutenzione straordinaria.,371711.36,512444.3,31/08/2017,0,14/11/2017,,D.F.C. COSTRUZIONI S.R.L. D.F.C. COSTRUZIONI S.R.L.,14882,UMBRIA,SS685,
17.95,21.5,S.S.685 ``Tre Valli Umbre`` - Lavori urgenti di consolidamento del corpo stradale al km 17+950 e del ponticello al km 21+500.,Lavori di manutenzione straordinaria.,288562.69,348765.37,05/06/2018,0,22/11/2018,,EREDI PEPE SALVATORE S.N.C. DI PEPE ALFONSO,14886,UMBRIA,SS685,
29,35.5,S.S.685 ``Tre Valli Umbre`` - Lavori di sostituzione ed integrazione di barriera paramassi e di reti a contatto in ts tra il km 29+000 ed il km 35+500 a seguito dell`evento sismico del 30/10/2016.,Lavori di manutenzione straordinaria.,2883662.9,3027723.2,21/08/2017,94.04,30/06/2018,,ATI GRANDI LAVORI SCARL-CADORE ASFA DAL FARRA-COSPIN SRL-VERTICAL PROJE CONS. STABILE COSTRUENDO,14883,UMBRIA,SS685,
35.5,37,S.S.685 ``Tre Valli Umbre`` - Lavori di sostituzione e integrazione di barriera paramassi e di reti a contatto in ts tra il km 35+500 ed il km 37+000 a seguito dell`evento sismico del 30.10.2016.,Lavori di manutenzione straordinaria.,2759550.3,3246611.1,21/08/2017,99.75,24/04/2018,,ATI DAPAM SRL - CPR SRL,14884,UMBRIA,SS685,
38.7,53.3,S.S.685 ``Tre Valli Umbre`` - Lavori di riparazione e sostituzione di reti corticali e barriere paramassi esistenti in ts dal km 38+700 al km 53+300 a seguito dell`evento sismico del 30/10/2016.,Lavori di manutenzione straordinaria.,689195.28,737049.01,20/12/2017,100,11/07/2018,,FORTI COSTRUZIONI SRL,14885,UMBRIA,SS685,
16.55,16.55,Regione Umbria-Provincia di Perugia. Lavori urgenti di ripristino del corpo stradale franato. al km 16+550 della S.S. 73 bis di ?Bocca Trabaria?.,Lavori di manutenzione straordinaria.,829497.42,880672.42,02/07/2018,7.12,30/09/2018,,CANGHIARI COSTRUZIONI S.R.L.,14873,UMBRIA,SS73bis,
0,0,Progetto S2TR01_E_1701. SP8. SP31 e SP113. Lavori urgenti di ripristino opere d`arte.,Lavori di manutenzione straordinaria.,417678.09,502745.33,09/07/2018,0,07/10/2018,,GIACOVELLI SRL,14887,UMBRIA,SS77,
0,0,Progetto P2MC49_E_1701. SP45 - Interventi di ripristino e messa in sicurezza.,Lavori di manutenzione straordinaria.,117786.79,151461.68,13/03/2018,100,30/05/2018,,SA.MA. S.R.L.,14888,UMBRIA,SS77,
0,0,Progetto P2MC55_E_1701. SP120  e SP7 - Interventi di protezione dalla caduta massi.,Lavori di manutenzione straordinaria.,666381.32,786977.97,13/03/2018,97.55,26/07/2018,,STRADE E AMBIENTE SRL,14889,UMBRIA,SS77,
0,0,Completamento del tratto Terni (localita S.Carlo) - Confine Regionale della Direttrice Civitavecchia-Orte-Terni-Rieti.,Lavori straordinari per nuove costruzioni.,181281750.04,205580422.7,31/10/2006,97.5,21/09/2013,,UNITER CONSORZIO STABILE A .R.L. IN LIQUIDAZIONE,14890,UMBRIA,SS79,
0,0,SS.SS.3-685. Lavori urgenti di risanamento della pavimentazione stradale gravemente ammalorata in tratti saltuari dal km 103+900 al km 150+950 e dal km 154+800 al km 195+790 della S.S.3 ``Flaminia`` e dal km 53+300 al km 62+500 e dal km 65+660 al km 72+660 della S.S.685 ``Tre Valli Umbre``.,Lavori di manutenzione straordinaria.,425823.46,436398.46,04/06/2018,0,02/08/2018,,ATI TECNOSTRADE SRL-CALZONI SPA ESSEGIEMME SRL-SALVATI SPA,14872,UMBRIA,VARIE,
0,0,SS.SS. Varie  - Lavori di manutenzione straordinari per la chiusura di varchi stradali siti nella rete stradale in gestione al Compartimento. ,Lavori di manutenzione straordinaria.,905271.47,962138.14,05/03/2018,68,29/09/2018,,MPM SRL,14874,UMBRIA,VARIE,
0,0,SS.SS.3bis-675. Miglioramento della sicurezza stradale mediante la sostituzione e l`adeguamento della segnaletica verticale e marginale tra il km 0+000 ed il km 133+755 della S.S.3bis e tra il km 11+100 ed il km 30+200 della S.S.675.,Lavori di manutenzione straordinaria.,4000000,4053333.33,26/07/2018,0,22/01/2019,,ATI SEGNAL SYSTEM - EMMEA TRADE FEGOTTO COSTRUZIONI,14875,UMBRIA,VARIE,
246.82,326.18,SS.SS. 12 - 12 VAR|LAVORI DI MANUTENZIONE STRAORDINARIA DI RAFFORZAMENTO DELLE PAVIMENTAZIONI E DISTESE GENERALI |PROVINCIA DI VERONA,Lavori di manutenzione straordinaria.,567115.05,612490.05,03/04/2018,96.15,04/06/2018,,ATI DEON-COSTR. GIRARDINI - ECOVIE,15000,VENETO,SS12,
304.3,305.1,S.S. 12 ``dell`Abetone e del Brennero`` - Lavori di ammodernamento della S.S. 12 ``dell`Abetone e del Brennero`` mediante eliminazione dell`intersezione semaforizata al km 305+100 denominata ``Passaggio Napoleone`` e dell`intersezione al km 304+300. PROG. ESEC,Lavori di manutenzione straordinaria.,3965540.38,6826149.08,01/09/2015,69.2,31/10/2018,,ATI: ITALBETON SRL - GEOTRENTINA SR,15017,VENETO,SS12,
39240,39750,LAVORI DI RESTAURO CONSERVATIVO CONSOLIDAMENTO FONDAZIONALE E ADEGUAMENTO DIMENSIONALE DEL PONTE DELLA PRIULA ,Lavori di manutenzione straordinaria.,6950453,7797001.49,02/03/2017,31.05,09/11/2018,,RT: CARENA SPA - GIUGLIANO COSTR.ME,15012,VENETO,SS13,
0,0, Varianti alla S.S. 14 Triestina dei centri abitati di Campalto e Tessera in Comune di Venezia. Variante di Campalto.,Lavori straordinari per nuove costruzioni.,20554223.8,39038790.7,07/09/2016,56.23,31/07/2018,,INTERCANTIERI VITTADELLO S.P.A.,15014,VENETO,SS14,
4.3,69.514,SS.N.16 ADRIATICA|LAVORI DI RISANAMENTO PAVIMENTAZIONI E DISTESE GENERALI LUNGO LA SS . 16 DAL KM 4+300 AL KM. 69+514 -  STRALCIO II ,Lavori di manutenzione straordinaria.,535975.62,576350.62,19/04/2018,95.46,10/07/2018,,ATI E.MA.PRI.CE. SPA -TRENTIN ASFAL,15006,VENETO,SS16,
55.73,84,SS 309  LAVORI DI RISANAMENTO DELLA PAVIMENTAZIONE BANCHINE IDRAULICA PIATTAFORMA SEGNALETICA UTENZE DEBOLI DAL KM.55+730 AL KM. 84+000 IN T.S. STRALCIO I,Lavori di manutenzione straordinaria.,2491894,2592494,08/11/2017,54.46,29/12/2018,,ATI E.MA.PRI.CE. SPA -TRENTIN ASFAL,15007,VENETO,SS309,
84,118,SS 309 LAVORI DI RISANAMENTO PROFONDO RINFORZO DEL PIANO VIABILE RIPRISTINO DI BANCHINE LATERALI SISTEMAZIONE IDRAULICA DI PIATTAFORMA SEGNALETICA ORIZZONTALE SEGNALETICA VERTICALE FORNITURA E/O POSA IN OPERA DI BARRIERE STRADALI  (ACCORDO QUADRO 1 - ANTICIPAZIONE TRATTO VENETO) 2 STRALCIO DAL KM.84+000 AL KM. 118+000,Lavori di manutenzione straordinaria.,2491894,2566894,08/11/2017,38.94,29/12/2018,,ATI E.MA.PRI.CE. SPA -TRENTIN ASFAL,15008,VENETO,SS309,
118,126.77,SS 309 LAVORI DI RISANAMENTO DELLA PAVIMENTAZIONE BANCHINE PIATTAFORMA SEGNALETICA UTENZE DEBOLI DAL KM.118+126+770 IN T.S.  III? STRALCIO,Lavori di manutenzione straordinaria.,1412212,1442167.56,08/11/2017,100,25/03/2018,,ATI E.MA.PRI.CE. SPA -TRENTIN ASFAL,15009,VENETO,SS309,
2.5,82.87,S.S. 434 ``Transpolesana`` - Lavori di fornitura e posa in opera di barrirere di sicurezza in t.s.,Lavori di manutenzione straordinaria.,413888.64,2343362.07,17/11/2015,42.01,18/08/2018,,POLISTRADE S.R.L.,14997,VENETO,SS434,
2.9,82.87,SS.N.434 TRANSPOLESANA LAVORI URGENTI DI MANUTENZIONE STRAORDINARIA PER IL RAFFORZAMENTO DELLA PAVIMENTAZIONE STRADALE FORTEMENTE AMMALORATA DAL KM.2 + 900 AL KM.82+870,Lavori di manutenzione straordinaria.,1416198.01,1519214.76,19/10/2017,100,14/02/2018,,ATI DEON-COSTR. GIRARDINI - ECOVIE,15001,VENETO,SS434,
10,82.85,SS 434  TRANSPOLESANA LAVORI DI MANUTENZIONE STRAORDINARIA PER IL RAFFORZAMENTO DELLA SOVRASTRUTTURA STRADALE DAL KM.10+000 AL KM. 37+400 E DAL KM. 60+450 AL KM.82+850 IN T.S. 1 STRALCIO CDP 2017,Lavori di manutenzione straordinaria.,1125390.4,1185426.51,29/11/2017,100,31/05/2018,,ATI DEON-COSTR. GIRARDINI - ECOVIE,15010,VENETO,SS434,
29.95,73,S.S. 47 ``della Valsugana`` - Lavori di fornitura e posa in opera di barriere di sicurezza in t.s.,Lavori di manutenzione straordinaria.,513050.32,796988.58,14/10/2015,99.9,23/12/2017,,L. & C. LAVORI E COSTRUZIONI S.R.L.,14996,VENETO,SS47,
29.95,73,SS.N.47 DELLA VALSUGANA|LAVORI DI RAFFORZAMENTO DELLA SOVRASTRUTTURA STRADALE IN TRATTI SALTUARI,Lavori di manutenzione straordinaria.,1662170,1761058.89,23/10/2017,99.76,05/08/2018,,ATI DEON-COSTR. GIRARDINI - ECOVIE,15004,VENETO,SS47,
0,19.75,S.S. 50 bis/var - Lavori di manutenzione straordinaria della volta e realizzazione impianto antincendio della Galleria San Vito.,Lavori di manutenzione straordinaria.,2372473.12,2533971.83,06/07/2015,94.35,29/06/2017,,KOSTRUTTIVA S.C.P.A.,14998,VENETO,SS50bis-var,
0,2.36,S.S.51 DI ALEMAGNA - VARIANTE DI VITTORIO VENETO (TANGENZIALE EST) - COLLEGAMENTO LA SEGA - OSPEDALE 1? STRALCIO ``LA SEGA - RINDOLA``,Lavori straordinari per nuove costruzioni.,47167460.29,55926522.41,10/10/2013,82.21,19/08/2016,,ATI EURECA CONSORZIO STABILE - ACCISA - SOCOGEN (ISF),15015,VENETO,SS51,
98.6,98.65,SS. 51 DI ALEMAGNA PIANO PER L`ACCESSIBILITA` A CORTINA 2021 LAVORI DI  RIFACIMENTO DEL MURO DI SOTTOSCARPA E DELL`OPERA IDRAULICA AL KM.98+600|(PROGETTO MSVE14E1726),Lavori di manutenzione straordinaria.,300560.11,428014.71,12/04/2018,0,07/08/2018,,CME  CONSORZIO IMPRENDITORI EDILI SOC.COOP.A RESP .LIM.,15013,VENETO,SS51,
64.137,110.1,SS.N.52  CARNICA -  DAL  KM.64+137 AL   KM 110+100 - MIGLIORAMENTO DELLA SICUREZZA STRADALE MEDIANTE RAFFORZAMENTO  DELLA SOVRASTRUTTURA ED ESECUZIONE DI TAPPETO MULTIFUNZIONALE IN T.S. ,Lavori di manutenzione straordinaria.,2328385.5,2426682.72,30/10/2017,0,15/09/2018,,ATI DEON-COSTR. GIRARDINI - ECOVIE,15002,VENETO,SS52,
86.25,87.7,SS.N.52 LAVORI URGENTI DI RIPRISTINO E PROLUNGAMENTO DELLA GALLERIA PARAMASSI ``LASTE`` AL KM.86+250. DEI MURI DI SOSTEGNO E DELLE OPERE DI PROTEZIONE DEL PIANO VIABILE TRA IL KM.85+700 E KM.87+700 ,Lavori di manutenzione straordinaria.,2117108.56,2365947.91,17/04/2018,25.03,11/04/2019,,RTI:DEON SPA-COGEI COSTRUZIONI SRL,14999,VENETO,SS52,
